case_id,first_name,last_name,date_of_birth,gender,race,height_cm,weight_kg,eye_color,hair_color,missing_city,missing_state,missing_date,missing_age,recovery_status,recovery_date,circumstance,reporter_type,last_seen_location
C08954,Arjun,Patel,2014-03-09,Female,African,103,19,Hazel,Red,Delhi,Uttar Pradesh,2023-04-05,11,Still Missing,,Lost during travel,Teacher,"Near market, Bangalore"
C08955,Aditya,Das,2016-08-29,Female,Caucasian,146,31,Green,Blonde,Delhi,West Bengal,2024-11-24,9,Found,2025-01-14,Last seen near park,Relative,"Near mall, Lucknow"
C08956,Aisha,Singh,2019-11-01,Female,Mixed,124,42,Hazel,Brown,Lucknow,Karnataka,2023-11-18,5,Found,2024-05-11,Separated in a crowd,Relative,"Near school, Ahmedabad"
C08957,Aarav,Patel,2020-11-23,Male,Hispanic,139,44,Hazel,Grey,Ahmedabad,Rajasthan,2024-06-22,4,Found,2024-12-15,Wandered away from home,Teacher,"Near market, Ahmedabad"
C08958,Ishaan,Patel,2013-04-26,Male,Caucasian,116,40,Green,Grey,Jaipur,Delhi,2021-01-06,12,Still Missing,,Wandered away from home,Police,"Near market, Hyderabad"
C08959,Kabir,Mehta,2022-03-27,Female,Asian,104,38,Black,Grey,Bangalore,Uttar Pradesh,2021-12-05,3,Found,2022-05-25,Lost during travel,Relative,"Near mall, Hyderabad"
C08960,Kabir,Mehta,2018-01-18,Male,African,106,38,Green,Brown,Jaipur,West Bengal,2023-02-12,7,Found,2023-07-28,Abducted by unknown person,Parent,"Near market, Jaipur"
C08961,Diya,Kumar,2020-09-07,Female,Caucasian,113,43,Black,Grey,Kolkata,Tamil Nadu,2021-04-22,5,Still Missing,,Abducted by unknown person,Teacher,"Near temple, Mumbai"
C08962,Kabir,Sharma,2016-03-24,Male,Caucasian,114,30,Blue,Red,Pune,Tamil Nadu,2021-10-28,9,Found,2022-02-11,Missing after school,Teacher,"Near mall, Hyderabad"
C08963,Arjun,Singh,2014-07-04,Female,Asian,137,50,Blue,Grey,Pune,Telangana,2020-12-16,11,Still Missing,,Separated in a crowd,Police,"Near bus stop, Mumbai"
C08964,Vivaan,Patel,2017-06-27,Male,Mixed,106,15,Green,Blonde,Mumbai,Karnataka,2022-01-12,8,Still Missing,,Separated in a crowd,Relative,"Near temple, Delhi"
C08965,Aisha,Reddy,2021-02-05,Male,African,109,37,Hazel,Blonde,Ahmedabad,Rajasthan,2021-04-17,4,Still Missing,,Wandered away from home,NGO,"Near mall, Chennai"
C08966,Aarav,Das,2021-07-15,Female,Asian,150,19,Blue,Grey,Hyderabad,Telangana,2021-06-28,4,Found,2021-08-14,Wandered away from home,Police,"Near bus stop, Pune"
C08967,Ananya,Gupta,2020-03-31,Female,Mixed,157,42,Black,Blonde,Hyderabad,Karnataka,2023-10-27,5,Found,2024-01-19,Wandered away from home,Police,"Near temple, Ahmedabad"
C08968,Arjun,Mehta,2019-06-16,Female,Caucasian,123,38,Black,Grey,Chennai,Delhi,2023-11-12,6,Found,2024-05-03,Lost during travel,Parent,"Near temple, Kolkata"
C08969,Riya,Singh,2022-01-09,Female,Mixed,135,33,Black,Brown,Ahmedabad,Rajasthan,2024-01-28,3,Found,2024-05-15,Last seen near park,Parent,"Near market, Delhi"
C08970,Vivaan,Joshi,2013-07-22,Female,Caucasian,124,39,Blue,Blonde,Chennai,Tamil Nadu,2021-01-11,12,Found,2021-04-05,Wandered away from home,Relative,"Near bus stop, Bangalore"
C08971,Aisha,Mehta,2018-05-27,Female,African,151,17,Brown,Blonde,Mumbai,Gujarat,2022-06-27,7,Found,2022-06-30,Last seen near park,NGO,"Near temple, Lucknow"
C08972,Ananya,Joshi,2015-08-19,Male,Mixed,146,17,Green,Grey,Jaipur,Maharashtra,2022-01-31,10,Found,2022-04-14,Wandered away from home,Parent,"Near school, Hyderabad"
C08973,Aarav,Das,2017-10-11,Male,Mixed,98,29,Blue,Grey,Mumbai,Gujarat,2024-07-10,7,Found,2024-09-18,Missing after school,Relative,"Near school, Hyderabad"
C08974,Riya,Singh,2013-01-30,Male,African,124,17,Blue,Grey,Pune,Delhi,2022-03-31,12,Found,2022-05-05,Separated in a crowd,NGO,"Near market, Pune"
C08975,Diya,Kumar,2014-05-07,Male,Asian,138,39,Green,Blonde,Pune,Telangana,2021-04-14,11,Found,2021-06-16,Abducted by unknown person,Teacher,"Near market, Pune"
C08976,Aarav,Patel,2015-05-12,Male,Caucasian,107,43,Green,Brown,Hyderabad,Telangana,2021-10-22,10,Still Missing,,Separated in a crowd,Police,"Near market, Jaipur"
C08977,Ishaan,Das,2020-08-17,Male,African,104,26,Blue,Black,Hyderabad,Rajasthan,2023-08-11,5,Found,2023-09-14,Last seen near park,NGO,"Near temple, Delhi"
C08978,Aarav,Singh,2016-10-17,Male,Caucasian,103,15,Blue,Brown,Jaipur,Maharashtra,2025-06-03,8,Still Missing,,Missing after school,Teacher,"Near temple, Chennai"
C08979,Ananya,Reddy,2015-02-05,Female,Hispanic,117,18,Hazel,Brown,Chennai,Delhi,2022-03-10,10,Still Missing,,Last seen near park,Teacher,"Near temple, Bangalore"
C08980,Ananya,Kumar,2013-05-02,Male,Asian,133,37,Green,Grey,Hyderabad,Tamil Nadu,2021-12-09,12,Found,2022-04-13,Missing after school,Police,"Near bus stop, Jaipur"
C08981,Diya,Singh,2013-11-03,Male,African,97,42,Green,Black,Jaipur,Gujarat,2023-06-10,11,Found,2023-08-01,Wandered away from home,NGO,"Near bus stop, Kolkata"
C08982,Aditya,Das,2021-09-03,Male,Hispanic,91,28,Green,Grey,Kolkata,Gujarat,2024-07-25,4,Still Missing,,Abducted by unknown person,Police,"Near bus stop, Delhi"
C08983,Diya,Gupta,2020-03-02,Male,Caucasian,139,28,Black,Red,Jaipur,Tamil Nadu,2023-03-14,5,Still Missing,,Wandered away from home,Relative,"Near bus stop, Pune"
C08984,Arjun,Reddy,2016-03-20,Male,Hispanic,145,49,Hazel,Red,Kolkata,Maharashtra,2021-01-28,9,Found,2021-07-07,Last seen near park,Police,"Near bus stop, Delhi"
C08985,Vivaan,Singh,2020-06-09,Male,Mixed,141,36,Blue,Brown,Ahmedabad,Rajasthan,2021-10-27,5,Found,2021-12-21,Separated in a crowd,Police,"Near school, Hyderabad"
C08986,Aditya,Das,2020-12-04,Male,Hispanic,144,41,Hazel,Blonde,Mumbai,Tamil Nadu,2020-11-11,4,Still Missing,,Lost during travel,NGO,"Near school, Kolkata"
C08987,Aarav,Sharma,2015-07-05,Male,Mixed,124,37,Brown,Black,Mumbai,Rajasthan,2020-11-12,10,Found,2021-04-29,Missing after school,Police,"Near mall, Kolkata"
C08988,Riya,Kumar,2013-06-06,Female,Caucasian,97,26,Green,Grey,Jaipur,West Bengal,2025-01-08,12,Still Missing,,Last seen near park,Teacher,"Near school, Jaipur"
C08989,Vivaan,Singh,2015-09-13,Female,Asian,116,40,Hazel,Blonde,Kolkata,Karnataka,2023-02-14,10,Found,2023-04-19,Separated in a crowd,Relative,"Near school, Kolkata"
C08990,Aarav,Kumar,2019-04-30,Female,Asian,107,39,Hazel,Brown,Bangalore,Rajasthan,2025-03-17,6,Still Missing,,Missing after school,Parent,"Near temple, Pune"
C08991,Ananya,Das,2021-09-21,Female,Hispanic,135,27,Hazel,Grey,Chennai,West Bengal,2025-02-01,4,Found,2025-03-26,Separated in a crowd,NGO,"Near mall, Chennai"
C08992,Kabir,Sharma,2020-01-31,Female,Hispanic,120,26,Blue,Black,Mumbai,Gujarat,2023-12-09,5,Found,2023-12-24,Abducted by unknown person,Relative,"Near bus stop, Hyderabad"
C08993,Diya,Reddy,2015-03-21,Male,Hispanic,112,29,Brown,Grey,Bangalore,Karnataka,2021-04-16,10,Still Missing,,Separated in a crowd,NGO,"Near market, Mumbai"
C08994,Diya,Reddy,2019-02-01,Male,Mixed,131,37,Brown,Blonde,Hyderabad,Telangana,2025-05-16,6,Still Missing,,Lost during travel,Parent,"Near school, Jaipur"
C08995,Arjun,Nair,2021-11-22,Male,African,100,27,Hazel,Black,Chennai,Gujarat,2025-04-03,3,Still Missing,,Missing after school,Parent,"Near school, Kolkata"
C08996,Kabir,Joshi,2016-01-24,Male,African,124,17,Brown,Blonde,Mumbai,Maharashtra,2025-10-04,9,Found,2025-11-27,Abducted by unknown person,Relative,"Near temple, Mumbai"
C08997,Arjun,Patel,2019-07-07,Male,Hispanic,158,27,Brown,Blonde,Lucknow,Karnataka,2025-06-13,6,Still Missing,,Separated in a crowd,NGO,"Near bus stop, Hyderabad"
C08998,Arjun,Kumar,2013-08-02,Male,African,146,20,Brown,Red,Delhi,Rajasthan,2024-09-30,12,Still Missing,,Lost during travel,Parent,"Near mall, Delhi"
C08999,Ananya,Singh,2016-11-13,Female,Asian,132,32,Brown,Brown,Jaipur,Telangana,2025-01-28,8,Found,2025-06-24,Wandered away from home,NGO,"Near temple, Kolkata"
C09000,Ishaan,Patel,2022-03-04,Female,Caucasian,144,46,Brown,Red,Bangalore,Maharashtra,2024-03-05,3,Found,2024-03-14,Missing after school,Parent,"Near market, Kolkata"
C09001,Arjun,Singh,2020-04-07,Male,African,105,18,Black,Black,Pune,Telangana,2022-10-06,5,Found,2022-12-26,Abducted by unknown person,NGO,"Near temple, Chennai"
C09002,Riya,Singh,2014-07-19,Female,Hispanic,116,40,Brown,Grey,Mumbai,Telangana,2021-04-07,11,Found,2021-07-26,Lost during travel,Parent,"Near market, Kolkata"
C09003,Aditya,Gupta,2014-03-31,Female,African,159,22,Brown,Black,Bangalore,West Bengal,2025-03-23,11,Still Missing,,Last seen near park,Teacher,"Near mall, Bangalore"
C09004,Diya,Singh,2020-07-14,Female,African,156,27,Hazel,Brown,Kolkata,Karnataka,2021-12-31,5,Found,2022-03-16,Last seen near park,NGO,"Near school, Ahmedabad"
C09005,Riya,Singh,2020-06-21,Male,Hispanic,99,40,Hazel,Black,Delhi,Tamil Nadu,2021-01-29,5,Found,2021-05-23,Last seen near park,NGO,"Near mall, Lucknow"
C09006,Diya,Mehta,2018-10-17,Male,Asian,111,21,Blue,Red,Hyderabad,Delhi,2022-12-24,6,Found,2023-02-21,Last seen near park,Teacher,"Near school, Bangalore"
C09007,Riya,Das,2019-02-02,Male,Mixed,96,18,Black,Blonde,Delhi,Rajasthan,2022-09-22,6,Still Missing,,Missing after school,Police,"Near bus stop, Delhi"
C09008,Ishaan,Das,2012-12-30,Male,African,105,47,Blue,Blonde,Lucknow,Delhi,2024-04-20,12,Still Missing,,Abducted by unknown person,Parent,"Near market, Jaipur"
C09009,Riya,Mehta,2015-06-09,Male,Asian,106,27,Hazel,Blonde,Kolkata,Rajasthan,2021-03-07,10,Still Missing,,Last seen near park,Parent,"Near market, Ahmedabad"
C09010,Aditya,Joshi,2013-07-04,Male,Asian,158,26,Hazel,Black,Hyderabad,Telangana,2022-03-16,12,Still Missing,,Separated in a crowd,Parent,"Near school, Lucknow"
C09011,Kabir,Das,2022-04-03,Male,Hispanic,147,42,Brown,Blonde,Lucknow,Tamil Nadu,2023-02-04,3,Found,2023-04-11,Wandered away from home,NGO,"Near market, Hyderabad"
C09012,Ananya,Nair,2020-02-26,Female,Hispanic,99,36,Black,Black,Bangalore,Rajasthan,2021-05-01,5,Found,2021-06-16,Abducted by unknown person,NGO,"Near bus stop, Bangalore"
C09013,Ananya,Kumar,2017-09-23,Male,Mixed,108,38,Brown,Blonde,Hyderabad,Gujarat,2024-01-01,8,Found,2024-06-15,Abducted by unknown person,NGO,"Near school, Lucknow"
C09014,Diya,Singh,2013-01-16,Male,Asian,111,30,Blue,Grey,Lucknow,Uttar Pradesh,2024-03-09,12,Still Missing,,Wandered away from home,Parent,"Near school, Chennai"
C09015,Kabir,Singh,2021-04-23,Female,Caucasian,144,22,Green,Black,Delhi,Telangana,2025-04-10,4,Still Missing,,Separated in a crowd,NGO,"Near temple, Pune"
C09016,Kabir,Patel,2017-01-14,Female,Mixed,125,44,Hazel,Black,Lucknow,Karnataka,2022-10-25,8,Still Missing,,Wandered away from home,NGO,"Near bus stop, Pune"
C09017,Ananya,Joshi,2016-07-20,Male,Mixed,100,33,Black,Blonde,Hyderabad,Gujarat,2021-04-30,9,Still Missing,,Missing after school,Relative,"Near market, Ahmedabad"
C09018,Arjun,Das,2020-01-10,Male,Asian,147,28,Blue,Red,Ahmedabad,Maharashtra,2021-07-07,5,Found,2021-12-21,Abducted by unknown person,Parent,"Near school, Jaipur"
C09019,Kabir,Das,2017-01-20,Male,Caucasian,109,31,Hazel,Blonde,Pune,Telangana,2025-09-01,8,Still Missing,,Wandered away from home,Parent,"Near bus stop, Ahmedabad"
C09020,Aisha,Joshi,2014-10-25,Male,Caucasian,114,31,Brown,Blonde,Jaipur,Tamil Nadu,2021-06-07,10,Found,2021-08-15,Separated in a crowd,Teacher,"Near school, Kolkata"
C09021,Kabir,Das,2018-09-27,Female,Mixed,122,27,Black,Black,Kolkata,Rajasthan,2021-10-18,7,Still Missing,,Last seen near park,NGO,"Near bus stop, Pune"
C09022,Diya,Mehta,2020-07-11,Female,Asian,90,32,Black,Grey,Pune,Uttar Pradesh,2024-02-28,5,Found,2024-04-13,Abducted by unknown person,NGO,"Near mall, Pune"
C09023,Ishaan,Nair,2021-05-12,Male,Asian,105,25,Hazel,Brown,Bangalore,Karnataka,2023-01-20,4,Found,2023-03-06,Lost during travel,NGO,"Near market, Delhi"
C09024,Aarav,Joshi,2016-05-31,Male,African,91,32,Green,Black,Mumbai,Gujarat,2023-10-02,9,Found,2024-03-28,Missing after school,NGO,"Near mall, Mumbai"
C09025,Kabir,Das,2014-12-16,Male,Hispanic,106,15,Brown,Grey,Delhi,Karnataka,2021-11-24,10,Still Missing,,Lost during travel,Relative,"Near school, Delhi"
C09026,Ishaan,Patel,2020-05-23,Female,Mixed,159,16,Black,Grey,Kolkata,Telangana,2024-09-26,5,Still Missing,,Separated in a crowd,Police,"Near school, Kolkata"
C09027,Ananya,Kumar,2016-12-31,Male,Hispanic,116,20,Blue,Brown,Jaipur,Gujarat,2023-09-03,8,Still Missing,,Wandered away from home,Relative,"Near school, Kolkata"
C09028,Aisha,Nair,2014-12-07,Female,Hispanic,126,48,Blue,Brown,Mumbai,Rajasthan,2024-03-17,10,Still Missing,,Abducted by unknown person,Teacher,"Near school, Pune"
C09029,Kabir,Singh,2013-04-05,Male,Mixed,148,24,Blue,Grey,Ahmedabad,Rajasthan,2022-08-29,12,Found,2023-01-25,Lost during travel,Relative,"Near mall, Hyderabad"
C09030,Vivaan,Kumar,2013-08-15,Male,Caucasian,153,50,Hazel,Black,Pune,Gujarat,2024-09-06,12,Still Missing,,Last seen near park,Teacher,"Near bus stop, Hyderabad"
C09031,Aarav,Das,2022-01-22,Female,Caucasian,100,21,Green,Grey,Kolkata,West Bengal,2023-01-12,3,Found,2023-05-07,Abducted by unknown person,Teacher,"Near temple, Lucknow"
C09032,Ishaan,Singh,2021-01-26,Male,Hispanic,90,23,Green,Grey,Bangalore,Maharashtra,2024-05-27,4,Still Missing,,Wandered away from home,Teacher,"Near school, Mumbai"
C09033,Ananya,Das,2022-03-18,Male,African,145,46,Green,Brown,Lucknow,Gujarat,2025-10-04,3,Still Missing,,Wandered away from home,Teacher,"Near bus stop, Delhi"
C09034,Ishaan,Singh,2013-12-15,Female,Hispanic,153,19,Green,Brown,Jaipur,Tamil Nadu,2024-02-10,11,Still Missing,,Abducted by unknown person,Relative,"Near school, Bangalore"
C09035,Ishaan,Patel,2013-03-03,Male,Hispanic,92,31,Hazel,Blonde,Mumbai,Telangana,2022-05-20,12,Found,2022-08-09,Missing after school,Relative,"Near bus stop, Delhi"
C09036,Aditya,Gupta,2022-08-09,Female,Asian,158,20,Brown,Black,Lucknow,Uttar Pradesh,2022-06-26,3,Still Missing,,Lost during travel,Parent,"Near mall, Bangalore"
C09037,Ishaan,Reddy,2021-07-24,Male,Hispanic,122,36,Hazel,Blonde,Lucknow,Tamil Nadu,2025-04-26,4,Still Missing,,Abducted by unknown person,Police,"Near bus stop, Bangalore"
C09038,Riya,Nair,2017-03-30,Male,Caucasian,159,16,Black,Black,Bangalore,Karnataka,2024-02-18,8,Still Missing,,Lost during travel,Police,"Near market, Mumbai"
C09039,Ananya,Das,2020-09-07,Male,Asian,145,39,Black,Red,Mumbai,Karnataka,2025-08-12,5,Found,2025-09-21,Abducted by unknown person,Relative,"Near bus stop, Kolkata"
C09040,Aarav,Reddy,2016-01-02,Male,Asian,137,50,Green,Brown,Hyderabad,Maharashtra,2021-08-24,9,Found,2021-10-27,Abducted by unknown person,Parent,"Near market, Kolkata"
C09041,Aarav,Mehta,2016-07-23,Female,Caucasian,117,26,Green,Red,Delhi,Rajasthan,2025-08-07,9,Found,2025-10-06,Abducted by unknown person,Parent,"Near mall, Mumbai"
C09042,Arjun,Sharma,2017-01-21,Female,Caucasian,96,38,Green,Brown,Chennai,Delhi,2024-07-02,8,Still Missing,,Lost during travel,Parent,"Near bus stop, Ahmedabad"
C09043,Vivaan,Singh,2017-08-10,Male,Hispanic,120,27,Blue,Black,Delhi,Uttar Pradesh,2024-04-03,8,Still Missing,,Separated in a crowd,Teacher,"Near mall, Jaipur"
C09044,Diya,Kumar,2021-06-05,Male,African,148,24,Black,Blonde,Kolkata,Maharashtra,2021-05-06,4,Found,2021-09-15,Last seen near park,NGO,"Near school, Jaipur"
C09045,Arjun,Joshi,2013-09-06,Male,Asian,103,36,Green,Brown,Pune,Karnataka,2022-02-02,12,Still Missing,,Last seen near park,Relative,"Near mall, Lucknow"
C09046,Ananya,Joshi,2018-09-27,Male,Asian,150,39,Hazel,Red,Ahmedabad,Maharashtra,2022-10-24,7,Found,2023-03-21,Separated in a crowd,Relative,"Near bus stop, Mumbai"
C09047,Riya,Joshi,2017-12-04,Male,African,155,41,Brown,Blonde,Chennai,Rajasthan,2021-11-16,7,Still Missing,,Missing after school,NGO,"Near market, Bangalore"
C09048,Arjun,Reddy,2019-02-18,Male,Caucasian,111,18,Blue,Red,Mumbai,Tamil Nadu,2022-10-21,6,Found,2023-01-18,Missing after school,Relative,"Near bus stop, Pune"
C09049,Diya,Nair,2016-07-31,Male,Mixed,153,35,Brown,Blonde,Kolkata,Rajasthan,2021-03-18,9,Found,2021-05-25,Abducted by unknown person,Police,"Near market, Hyderabad"
C09050,Ishaan,Nair,2014-05-16,Female,Mixed,133,21,Brown,Brown,Lucknow,Uttar Pradesh,2025-06-25,11,Found,2025-08-23,Wandered away from home,Parent,"Near school, Chennai"
C09051,Ananya,Sharma,2014-05-23,Female,Hispanic,156,48,Brown,Red,Pune,Rajasthan,2025-01-27,11,Still Missing,,Wandered away from home,Teacher,"Near school, Mumbai"
C09052,Diya,Kumar,2016-11-06,Female,Mixed,155,21,Hazel,Grey,Kolkata,Uttar Pradesh,2024-07-29,8,Still Missing,,Abducted by unknown person,Teacher,"Near bus stop, Ahmedabad"
C09053,Diya,Das,2013-08-30,Female,Caucasian,138,17,Brown,Black,Bangalore,West Bengal,2021-02-25,12,Still Missing,,Separated in a crowd,Relative,"Near market, Mumbai"
C09054,Vivaan,Gupta,2020-07-29,Male,Mixed,144,21,Hazel,Red,Chennai,Maharashtra,2022-12-30,5,Still Missing,,Separated in a crowd,NGO,"Near market, Hyderabad"
C09055,Ananya,Gupta,2020-09-11,Male,Mixed,135,41,Blue,Red,Ahmedabad,Karnataka,2025-08-08,5,Still Missing,,Abducted by unknown person,NGO,"Near mall, Lucknow"
C09056,Vivaan,Das,2020-12-06,Male,Caucasian,91,44,Brown,Brown,Pune,Rajasthan,2022-05-12,4,Found,2022-05-17,Missing after school,NGO,"Near bus stop, Chennai"
C09057,Ishaan,Singh,2019-09-02,Male,Asian,97,27,Blue,Blonde,Kolkata,Delhi,2021-11-23,6,Still Missing,,Lost during travel,Parent,"Near bus stop, Ahmedabad"
C09058,Vivaan,Joshi,2020-03-08,Female,African,145,38,Blue,Red,Pune,West Bengal,2023-10-05,5,Still Missing,,Separated in a crowd,NGO,"Near mall, Bangalore"
C09059,Kabir,Singh,2021-12-07,Female,African,153,46,Green,Black,Jaipur,Tamil Nadu,2023-01-17,3,Found,2023-05-27,Last seen near park,Teacher,"Near school, Kolkata"
C09060,Aarav,Patel,2015-02-10,Female,African,114,33,Blue,Blonde,Jaipur,Telangana,2023-07-31,10,Still Missing,,Missing after school,Parent,"Near market, Chennai"
C09061,Aisha,Kumar,2022-09-14,Male,Asian,107,49,Hazel,Brown,Chennai,Tamil Nadu,2020-12-02,3,Still Missing,,Separated in a crowd,Teacher,"Near temple, Mumbai"
C09062,Riya,Das,2021-07-11,Female,Hispanic,160,49,Black,Blonde,Pune,Tamil Nadu,2023-12-21,4,Found,2024-02-05,Missing after school,Parent,"Near market, Mumbai"
C09063,Kabir,Singh,2021-01-17,Male,Hispanic,124,36,Green,Black,Hyderabad,Delhi,2021-09-20,4,Found,2021-09-27,Separated in a crowd,Parent,"Near temple, Jaipur"
C09064,Vivaan,Gupta,2014-05-02,Female,Asian,157,47,Blue,Blonde,Lucknow,Uttar Pradesh,2021-04-20,11,Found,2021-09-15,Abducted by unknown person,NGO,"Near mall, Delhi"
C09065,Aditya,Patel,2015-08-20,Male,Caucasian,135,50,Black,Red,Jaipur,Telangana,2022-10-17,10,Found,2023-02-06,Last seen near park,Relative,"Near temple, Jaipur"
C09066,Riya,Joshi,2012-12-02,Male,Caucasian,105,38,Green,Red,Kolkata,Delhi,2023-08-17,12,Still Missing,,Missing after school,Relative,"Near school, Chennai"
C09067,Aisha,Nair,2016-11-09,Male,African,155,49,Hazel,Black,Hyderabad,Rajasthan,2023-11-24,8,Still Missing,,Wandered away from home,Teacher,"Near mall, Hyderabad"
C09068,Kabir,Kumar,2020-07-04,Male,Hispanic,129,39,Green,Red,Mumbai,West Bengal,2022-08-11,5,Still Missing,,Separated in a crowd,Parent,"Near market, Lucknow"
C09069,Vivaan,Sharma,2014-11-20,Male,Hispanic,93,45,Brown,Brown,Hyderabad,Karnataka,2021-08-30,10,Found,2021-09-18,Separated in a crowd,NGO,"Near school, Jaipur"
C09070,Ishaan,Patel,2017-09-22,Female,Hispanic,137,40,Green,Blonde,Mumbai,Delhi,2024-02-04,8,Found,2024-04-11,Lost during travel,Police,"Near school, Mumbai"
C09071,Diya,Sharma,2015-03-22,Male,Caucasian,154,43,Hazel,Brown,Pune,Telangana,2023-04-29,10,Still Missing,,Lost during travel,Police,"Near school, Lucknow"
C09072,Aditya,Joshi,2021-02-22,Female,Mixed,128,16,Hazel,Blonde,Kolkata,Maharashtra,2022-05-25,4,Still Missing,,Missing after school,Police,"Near school, Jaipur"
C09073,Kabir,Joshi,2014-04-09,Male,Caucasian,109,16,Black,Red,Jaipur,Uttar Pradesh,2022-04-10,11,Still Missing,,Missing after school,NGO,"Near temple, Pune"
C09074,Kabir,Reddy,2021-01-16,Male,African,134,43,Blue,Black,Hyderabad,Tamil Nadu,2022-10-18,4,Found,2022-11-03,Last seen near park,NGO,"Near bus stop, Hyderabad"
C09075,Vivaan,Mehta,2017-08-05,Female,African,145,47,Hazel,Blonde,Delhi,Delhi,2022-01-26,8,Found,2022-07-22,Separated in a crowd,Parent,"Near mall, Hyderabad"
C09076,Kabir,Gupta,2018-02-14,Female,Hispanic,129,25,Blue,Red,Delhi,Gujarat,2022-05-04,7,Found,2022-09-27,Abducted by unknown person,Parent,"Near temple, Hyderabad"
C09077,Riya,Gupta,2019-07-27,Female,Asian,151,39,Hazel,Black,Ahmedabad,Gujarat,2021-02-07,6,Still Missing,,Abducted by unknown person,Police,"Near market, Ahmedabad"
C09078,Aisha,Joshi,2017-08-12,Male,Asian,113,50,Hazel,Grey,Ahmedabad,Delhi,2021-03-20,8,Found,2021-07-15,Abducted by unknown person,Relative,"Near temple, Jaipur"
C09079,Aditya,Gupta,2012-11-30,Male,Mixed,132,41,Green,Brown,Mumbai,Delhi,2024-08-10,12,Still Missing,,Last seen near park,Police,"Near market, Chennai"
C09080,Aisha,Reddy,2020-06-07,Male,Hispanic,129,36,Green,Blonde,Lucknow,Telangana,2023-01-27,5,Still Missing,,Missing after school,Teacher,"Near market, Lucknow"
C09081,Diya,Patel,2018-10-02,Male,Mixed,152,29,Hazel,Grey,Mumbai,Delhi,2024-05-05,7,Still Missing,,Wandered away from home,NGO,"Near market, Lucknow"
C09082,Aisha,Reddy,2020-06-03,Male,Hispanic,111,48,Black,Red,Kolkata,Telangana,2022-12-11,5,Still Missing,,Wandered away from home,Teacher,"Near mall, Lucknow"
C09083,Aisha,Kumar,2016-02-18,Female,Caucasian,133,17,Hazel,Black,Delhi,Telangana,2022-03-24,9,Found,2022-06-15,Abducted by unknown person,Relative,"Near temple, Ahmedabad"
C09084,Arjun,Mehta,2016-10-29,Male,Hispanic,130,41,Hazel,Red,Chennai,West Bengal,2023-10-13,8,Still Missing,,Abducted by unknown person,NGO,"Near market, Pune"
C09085,Riya,Das,2016-05-13,Female,Asian,106,43,Blue,Brown,Delhi,Telangana,2021-05-05,9,Found,2021-08-08,Last seen near park,NGO,"Near market, Pune"
C09086,Aisha,Patel,2020-11-07,Male,Hispanic,136,17,Hazel,Blonde,Chennai,Maharashtra,2022-10-15,4,Found,2022-10-27,Missing after school,Parent,"Near mall, Ahmedabad"
C09087,Diya,Singh,2015-11-02,Female,African,110,30,Green,Black,Delhi,Karnataka,2022-02-18,9,Still Missing,,Wandered away from home,Police,"Near bus stop, Hyderabad"
